Date/Time,SHOEBOX:Zone Air Temperature [C](Hourly),PURCHASED AIR:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PEOPLE_COMFORT:Zone Thermal Comfort Fanger Model PPD [%](Hourly) 
 02/25  04:00:00,20.0,3868603.3589070264,0.0,28.33175115525476 
 02/25  05:00:00,20.0,4000651.785479274,0.0,29.305583781455345 
 02/25  06:00:00,20.0,4120289.563153978,0.0,30.13784426635658 
 02/25  07:00:00,20.0,4627027.386843556,0.0,31.924396778448114 
 02/25  08:00:00,20.0,4562717.194359572,0.0,31.231042480665278 
 02/25  09:00:00,20.0,3090268.320128775,0.0,21.963762690425257 
 02/25  10:00:00,20.0,873167.583258625,0.0,14.163113885132189 
 02/25  11:00:00,20.19460713028224,0.0,0.0,12.55367345838627 
 02/25  12:00:00,20.55045708596588,0.0,0.0,12.869993283371026 
 02/25  13:00:00,20.648578125850454,0.0,0.0,13.209835695523355 
 02/25  14:00:00,21.10093029626348,0.0,0.0,10.1707483132178 
 02/25  15:00:00,22.252254794948767,0.0,0.0,5.879570834706897 
 02/25  16:00:00,23.67355457360739,0.0,0.0,5.6667161684540618 
 02/25  17:00:00,24.021000143620144,0.0,0.0,5.303349756367322 
 02/25  18:00:00,22.847953445833168,0.0,0.0,7.865874317605633 
 02/25  19:00:00,20.731103639315028,150287.7739454564,0.0,19.65482882010746 
 02/25  20:00:00,20.000000429410549,2439034.2024933018,0.0,25.331302490779366 
 02/25  21:00:00,20.0,2497081.264940313,0.0,21.611876155506438 
 02/25  22:00:00,20.0,2487914.5441653609,0.0,20.473991573999347 
 02/25  23:00:00,20.0,2537874.0003196529,0.0,20.06511570584011 
 02/25  24:00:00,20.0,2737595.5746891449,0.0,21.109449763338547 
 02/26  01:00:00,20.0,2962437.417459778,0.0,22.460574256413595 
 02/26  02:00:00,20.0,3163608.468364033,0.0,23.713653064731358 
 02/26  03:00:00,20.0,3321742.5342756819,0.0,24.717497843395834 
 02/26  04:00:00,20.0,3444984.6054405237,0.0,25.510355066008715 
 02/26  05:00:00,20.0,3552944.4654917747,0.0,26.21410079500397 
 02/26  06:00:00,20.0,3665683.753628553,0.0,26.960686431924093 
 02/26  07:00:00,20.0,4157598.96555896,0.0,28.895399171395196 
 02/26  08:00:00,20.0,4090043.4221983274,0.0,28.329795403349477 
 02/26  09:00:00,20.0,3510578.6805149337,0.0,24.17613198391471 
 02/26  10:00:00,20.0,2308925.2635230238,0.0,18.761032365754138 
 02/26  11:00:00,20.0,862212.8828560422,0.0,14.584452183816355 
 02/26  12:00:00,20.059192374255173,34883.74225670756,0.0,13.600770894881665 
 02/26  13:00:00,20.49937900574072,0.0,0.0,11.553562066853928 
 02/26  14:00:00,21.661992540744163,0.0,0.0,6.411798248310333 
 02/26  15:00:00,22.927333681268057,0.0,0.0,5.299839673285402 
 02/26  16:00:00,23.987576916817166,0.0,0.0,6.041044816403779 
 02/26  17:00:00,23.98943876144975,0.0,0.0,5.504124637581159 
 02/26  18:00:00,22.9704185757552,0.0,0.0,6.45227776906385 
 02/26  19:00:00,21.798042891025007,0.0,0.0,11.495296561780807 
 02/26  20:00:00,20.617695584299985,0.0,0.0,19.485713071877745 
 02/26  21:00:00,20.00009299520619,2218524.645804628,0.0,23.9077144445745 
 02/26  22:00:00,20.0,2153686.5888639178,0.0,20.114937920327177 
 02/26  23:00:00,20.0,2144742.8191581589,0.0,18.34838181566936 
 02/26  24:00:00,20.0,2263938.068809504,0.0,18.544578354210434 
 02/27  01:00:00,20.0,2438623.997996141,0.0,19.42710547455314 
 02/27  02:00:00,20.0,2610095.108265117,0.0,20.39068116679393 
 02/27  03:00:00,20.0,2741984.9761053679,0.0,21.160844994472109 
 02/27  04:00:00,20.0,2864426.2522262504,0.0,21.89138077530716 
 02/27  05:00:00,20.0,3023139.3337813008,0.0,22.86009084398115 
 02/27  06:00:00,20.0,3120220.795537747,0.0,23.456146580630219 
 02/27  07:00:00,20.0,3434331.897241813,0.0,24.71544656886498 
 02/27  08:00:00,20.0,3584168.7070167616,0.0,25.633016359537579 
 02/27  09:00:00,20.0,3784276.535256956,0.0,26.247564046786239 
 02/27  10:00:00,20.0,3844715.0828891049,0.0,26.679499274706463 
 02/27  11:00:00,20.0,3765877.685224436,0.0,26.29613849080404 
 02/27  12:00:00,20.0,3598485.447965651,0.0,25.52163370539662 
 02/27  13:00:00,20.0,3498861.6577282568,0.0,25.11980054683795 
 02/27  14:00:00,20.0,3387066.1646750175,0.0,24.60856587777397 
 02/27  15:00:00,20.0,3254408.676304181,0.0,24.008038547269796 
 02/27  16:00:00,20.0,2976207.6835593145,0.0,22.71841719321694 
 02/27  17:00:00,20.0,2475406.8246604215,0.0,20.56489963006303 
 02/27  18:00:00,20.0,3132880.7866083916,0.0,23.823350645183568 
 02/27  19:00:00,20.0,3461815.3513921897,0.0,25.222085795373674 
 02/27  20:00:00,20.0,3405380.563264134,0.0,25.02776884473276 
 02/27  21:00:00,20.0,3345415.661978256,0.0,24.522444648115028 
 02/27  22:00:00,20.0,3228191.1917664066,0.0,24.131201330509744 
 02/27  23:00:00,20.0,3099394.239414458,0.0,23.33186322764317 
 02/27  24:00:00,20.0,3103840.0124201525,0.0,23.368633425080806 
 02/28  01:00:00,20.0,3139267.348176054,0.0,23.591817054658418 
 02/28  02:00:00,20.0,3206386.0977097305,0.0,24.017552377911917 
 02/28  03:00:00,20.0,3269421.50305981,0.0,24.417449548772255 
 02/28  04:00:00,20.0,3282274.618616837,0.0,24.49749991959089 
 02/28  05:00:00,20.0,3303367.6208082458,0.0,24.632965043402149 
 02/28  06:00:00,20.0,3368615.997745997,0.0,25.055185398548763 
 02/28  07:00:00,20.0,3650493.7766003885,0.0,26.185682028405439 
 02/28  08:00:00,20.0,3708175.0944083158,0.0,26.509256220941127 
 02/28  09:00:00,20.0,3760507.4250242125,0.0,26.361959931965534 
 02/28  10:00:00,20.000000000000005,3491354.8694864457,0.0,25.146674126975087 
 02/28  11:00:00,20.0,2909883.9519452524,0.0,22.410388113123447 
 02/28  12:00:00,20.0,1364704.7467325249,0.0,15.998975834868773 
 02/28  13:00:00,20.07743222446987,84690.66085800971,0.0,12.104298467219552 
 02/28  14:00:00,20.620407236402895,0.0,0.0,9.768780938358935 
 02/28  15:00:00,21.85286638691757,0.0,0.0,5.6451030540784379 
 02/28  16:00:00,23.36366658917667,0.0,0.0,5.90496069508271 
 02/28  17:00:00,23.874016079238687,0.0,0.0,6.042119462942281 
 02/28  18:00:00,22.95942228183115,0.0,0.0,5.722524690471954 
 02/28  19:00:00,21.7340268577356,0.0,0.0,9.88331656982522 
 02/28  20:00:00,20.406275703473303,511725.0909440668,0.0,17.437446882967384 
 02/28  21:00:00,20.000000001745794,1669131.7077145908,0.0,19.94991578959542 
 02/28  22:00:00,20.0,1790421.2766187089,0.0,17.957643897120556 
 02/28  23:00:00,20.0,1780440.0337195635,0.0,16.60403364600229 
 02/28  24:00:00,20.0,1893042.6630153866,0.0,16.68193257012998 
 03/01  01:00:00,20.0,2203872.679318765,0.0,18.201998201273765 
 03/01  02:00:00,20.0,2482005.462734968,0.0,19.717882365918638 
 03/01  03:00:00,20.0,2654249.550295991,0.0,20.705112567709909 
 03/01  04:00:00,20.0,2824576.796492433,0.0,21.709782863389888 
 03/01  05:00:00,20.0,2972244.004294522,0.0,22.59947141777144 
 03/01  06:00:00,20.0,3104535.864566142,0.0,23.411188415072475 
 03/01  07:00:00,20.0,3481195.1720358307,0.0,25.006326994974104 
 03/01  08:00:00,20.0,3700170.1283022507,0.0,26.26953562877976 
 03/01  09:00:00,20.0,3445659.128764053,0.0,24.348295859623776 
 03/01  10:00:00,20.0,2655124.3698529007,0.0,20.724648325253339 
 03/01  11:00:00,20.0,1121701.5928205918,0.0,14.860917500795799 
 03/01  12:00:00,20.24174073404866,0.0,0.0,10.437050215314138 
 03/01  13:00:00,21.16796960304002,0.0,0.0,6.989158042490264 
 03/01  14:00:00,22.221232187575028,0.0,0.0,5.193274898434893 
 03/01  15:00:00,23.23159599924975,0.0,0.0,5.52345755490138 
 03/01  16:00:00,23.87065892475906,0.0,0.0,6.316298316836367 
 03/01  17:00:00,23.91740060259119,0.0,0.0,5.933828968065069 
 03/01  18:00:00,22.995077608652669,0.0,0.0,5.487351004954149 
 03/01  19:00:00,21.58134055602555,0.0,0.0,9.381581761206937 
 03/01  20:00:00,20.414661139722396,51766.62046241604,0.0,16.24367626021767 
 03/01  21:00:00,20.000000101322809,1391414.2997262104,0.0,19.893092735877795 
 03/01  22:00:00,20.0,1580231.6507176306,0.0,17.98687927523444 
 03/01  23:00:00,20.0,1588637.1596499165,0.0,16.214066023295037 
 03/01  24:00:00,20.0,1613834.5456640707,0.0,15.55738844277352 
 03/02  01:00:00,20.0,1701911.4138785098,0.0,15.67112458215368 
 03/02  02:00:00,20.0,1857438.8271965627,0.0,16.332420380359538 
 03/02  03:00:00,20.0,1991032.5031148722,0.0,16.981516485835539 
 03/02  04:00:00,20.0,2083066.215225681,0.0,17.46738881363751 
 03/02  05:00:00,20.0,2184288.28872941,0.0,18.058000873837874 
 03/02  06:00:00,20.0,2283823.1643178996,0.0,18.598991544800808 
 03/02  07:00:00,20.0,2496460.062741286,0.0,19.766554411865067 
 03/02  08:00:00,20.0,2716657.8829614359,0.0,21.182011934960035 
 03/02  09:00:00,20.0,2770618.7949538838,0.0,21.478256629261997 
 03/02  10:00:00,20.0,1747798.9344098867,0.0,17.18777919601946 
 03/02  11:00:00,20.355481732242887,17711.872873974484,0.0,8.819025036828258 
 03/02  12:00:00,21.79049427077038,0.0,0.0,5.318571424292945 
 03/02  13:00:00,23.163363769577456,0.0,0.0,6.481396399867395 
 03/02  14:00:00,24.605446899002673,0.0,0.0,15.265256411878936 
 03/02  15:00:00,25.984828520767157,394647.7421508176,1851859.6079726746,33.72652248502657 
 03/02  16:00:00,25.999999999999984,277981.8184484041,2272981.7254421596,36.39614769496396 
 03/02  17:00:00,26.0,252016.0888530351,1318007.5737456005,27.98309141373913 
 03/02  18:00:00,25.820304510259534,18961.784292358105,67109.28830985358,15.389749070594823 
 03/02  19:00:00,24.677472336145909,0.0,0.0,6.901369752791195 
 03/02  20:00:00,23.271350810673224,0.0,0.0,5.385033660293547 
 03/02  21:00:00,22.015991491782928,0.0,0.0,8.523999105488171 
 03/02  22:00:00,20.934752892651344,0.0,0.0,14.541796472680297 
 03/02  23:00:00,20.096940193859476,620829.2372234445,0.0,21.335387653370736 
 03/02  24:00:00,20.000000000000829,1492014.1579018408,0.0,20.509950691834108 
 03/03  01:00:00,20.0,1683866.409364445,0.0,17.98576317037776 
 03/03  02:00:00,20.0,1792722.7509675774,0.0,16.908344635139295 
 03/03  03:00:00,20.0,1921056.7173759973,0.0,16.92027421739207 
 03/03  04:00:00,20.0,2094368.8044196312,0.0,17.638025177327824 
 03/03  05:00:00,20.0,2253509.354019926,0.0,18.473338358948025 
 03/03  06:00:00,20.0,2374818.5073954577,0.0,19.12313725649286 
 03/03  07:00:00,20.0,2669136.284342095,0.0,20.571533550344598 
 03/03  08:00:00,20.0,2890179.1973597758,0.0,22.051301733200416 
 03/03  09:00:00,20.0,2813294.0914840979,0.0,21.671708281139315 
 03/03  10:00:00,20.0,2322420.406034515,0.0,19.970278520278506 
 03/03  11:00:00,20.0,694022.978598633,0.0,14.635801164386387 
 03/03  12:00:00,20.016538624208314,136254.41347521507,0.0,14.838936207877233 
 03/03  13:00:00,20.547993141342475,0.0,0.0,11.047760679544718 
 03/03  14:00:00,21.92819644676078,0.0,0.0,5.514308175364714 
 03/03  15:00:00,23.573430878709347,0.0,0.0,5.768788659205714 
 03/03  16:00:00,23.962718789283554,0.0,0.0,5.800461586354551 
 03/03  17:00:00,23.855441346460649,0.0,0.0,5.706051549115412 
 03/03  18:00:00,23.22292080745721,0.0,0.0,5.391539668294757 
 03/03  19:00:00,21.73696250127483,0.0,0.0,9.20583345348397 
 03/03  20:00:00,20.523549633020577,0.0,0.0,16.00228978940325 
 03/03  21:00:00,20.00002778681772,1225346.2867948348,0.0,20.594603384260585 
 03/03  22:00:00,20.0,1581940.9081774657,0.0,18.62639362579088 
 03/03  23:00:00,20.0,1685596.401782169,0.0,16.924491874481494 
 03/03  24:00:00,20.0,1787289.054741176,0.0,16.449709740300095 
 03/04  01:00:00,20.0,1897747.1592713199,0.0,16.65310411900865 
 03/04  02:00:00,20.0,2046612.6769687986,0.0,17.31184801394483 
 03/04  03:00:00,20.0,2143488.0810468785,0.0,17.84348183159788 
 03/04  04:00:00,20.0,2284563.2061337239,0.0,18.612968101256546 
 03/04  05:00:00,20.0,2434149.810398047,0.0,19.43774663685959 
 03/04  06:00:00,20.0,2534870.8865980587,0.0,20.0064307424683 
 03/04  07:00:00,20.0,2847037.3548384059,0.0,21.580262148631488 
 03/04  08:00:00,20.0,2675040.222627511,0.0,21.0069120461177 
 03/04  09:00:00,20.001688027214365,903659.1562782598,0.0,13.870947513756548 
 03/04  10:00:00,20.59174955259297,0.0,0.0,8.572433150295107 
 03/04  11:00:00,21.87554404949229,0.0,0.0,5.229975506715921 
 03/04  12:00:00,23.12691477585371,0.0,0.0,6.359443775327837 
 03/04  13:00:00,24.356640188597429,0.0,0.0,11.577023707415693 
 03/04  14:00:00,25.888281776396295,720394.2168130266,1342063.9829588035,27.918017985318956 
 03/04  15:00:00,25.99999999996569,481937.3509682227,2962012.3999978664,42.891699211269017 
 03/04  16:00:00,26.0,366706.00430235706,3117262.334658744,43.493859158561459 
 03/04  17:00:00,26.0,299653.6523828041,2033041.435525115,33.791046638875609 
 03/04  18:00:00,25.976664918380825,71418.52611728052,348976.77381137476,20.22365117583977 
 03/04  19:00:00,25.217169049632177,0.0,0.0,9.788922584587242 
 03/04  20:00:00,24.00001329237223,0.0,0.0,5.513460467136625 
 03/04  21:00:00,22.94240518380205,0.0,0.0,5.474695704846312 
 03/04  22:00:00,21.962266058618626,0.0,0.0,8.102984407276788 
 03/04  23:00:00,21.054118628373066,0.0,0.0,12.61377851224296 
 03/04  24:00:00,20.235642646404089,244883.46929542488,0.0,18.620953140276059 
 03/05  01:00:00,20.00000002266842,1220157.071172694,0.0,20.395565803345485 
 03/05  02:00:00,20.0,1545371.5955251277,0.0,18.143938302626958 
 03/05  03:00:00,20.0,1691539.7747654892,0.0,16.83558229314094 
 03/05  04:00:00,20.0,1817577.2680151025,0.0,16.5705982693708 
 03/05  05:00:00,20.0,1975283.098369934,0.0,17.052335744767654 
 03/05  06:00:00,20.0,2147502.7564857949,0.0,17.899836328926228 
 03/05  07:00:00,20.0,2490193.4511899489,0.0,19.602661119550289 
 03/05  08:00:00,19.999999999999998,2364035.3931697208,0.0,19.393871503613928 
 03/05  09:00:00,20.00191152007843,795237.9617440621,0.0,13.383426292318554 
 03/05  10:00:00,20.486444448929495,0.0,0.0,9.177601151928924 
 03/05  11:00:00,22.007763631308746,0.0,0.0,5.436342166522356 
 03/05  12:00:00,23.61876706192342,0.0,0.0,6.429253238226676 
 03/05  13:00:00,24.3676814059116,0.0,0.0,7.622469208857626 
 03/05  14:00:00,24.99489378632812,0.0,0.0,11.677964215272349 
 03/05  15:00:00,25.926926675306974,451652.8833596068,702887.0443965178,21.57147574364578 
 03/05  16:00:00,25.999999999995695,361290.34574564619,1193250.111602343,26.863358404267257 
 03/05  17:00:00,26.0,190013.37640697679,797060.0010554785,24.172971790996799 
 03/05  18:00:00,25.689583142027787,0.0,0.0,13.855384476035903 
 03/05  19:00:00,24.47195707347467,0.0,0.0,6.683787595335059 
 03/05  20:00:00,23.260059365341936,0.0,0.0,5.151609926510251 
 03/05  21:00:00,22.25478310444011,0.0,0.0,6.764309229443239 
 03/05  22:00:00,21.370957406080959,0.0,0.0,10.41253114595466 
 03/05  23:00:00,20.522554961630246,0.0,0.0,15.737707006314239 
 03/05  24:00:00,20.007085403024843,997152.9292805141,0.0,20.414612861415305 
 03/06  01:00:00,19.999999999999998,1479360.043461859,0.0,18.574976994975086 
 03/06  02:00:00,19.999999999999998,1606095.6219158816,0.0,16.8361280093031 
 03/06  03:00:00,20.0,1713814.327827185,0.0,16.2565636367231 
 03/06  04:00:00,20.0,1880779.8905016413,0.0,16.646457039267014 
 03/06  05:00:00,20.0,2084096.2521279175,0.0,17.57004696106974 
 03/06  06:00:00,20.0,2233030.0402768447,0.0,18.362605292665344 
 03/06  07:00:00,20.0,2506914.64270238,0.0,19.72700966751768 
 03/06  08:00:00,20.0,2712491.8665615825,0.0,21.154415511738518 
 03/06  09:00:00,20.0,2861209.6606481645,0.0,21.876951138697668 
 03/06  10:00:00,20.0,2848648.6832818777,0.0,22.235501031479953 
 03/06  11:00:00,20.0,2551266.713870731,0.0,21.142293253749448 
 03/06  12:00:00,20.0,2218822.085020744,0.0,20.040033390322394 
 03/06  13:00:00,20.0,1840939.3141781705,0.0,18.89150253056462 
 03/06  14:00:00,20.0,1439639.1263457009,0.0,17.85664595189981 
 03/06  15:00:00,20.0,1004574.5050259295,0.0,16.934857135836375 
 03/06  16:00:00,20.002554100891194,344250.1118244841,0.0,15.566229918835843 
 03/06  17:00:00,20.256727528501029,0.0,0.0,13.393463161904032 
 03/06  18:00:00,20.622675122898604,0.0,0.0,12.775971917549017 
 03/06  19:00:00,20.148764345301335,440798.76991904209,0.0,19.445855750396924 
 03/06  20:00:00,20.000000000000659,1239620.0898299725,0.0,19.68785208363644 
 03/06  21:00:00,20.0,1419461.4127685796,0.0,18.245372022814139 
 03/06  22:00:00,20.0,1675256.6728029743,0.0,17.41217539552802 
 03/06  23:00:00,20.0,1665873.0153401653,0.0,16.137009711640525 
 03/06  24:00:00,20.0,1696600.8750306222,0.0,15.807058509154393 
 03/07  01:00:00,20.0,1834733.190722614,0.0,16.31310392527196 
 03/07  02:00:00,20.0,2023393.8438037919,0.0,17.22014440116922 
 03/07  03:00:00,20.0,2147556.118189115,0.0,17.91847661478622 
 03/07  04:00:00,20.0,2206326.8400366317,0.0,18.227837495200015 
 03/07  05:00:00,20.0,2233625.9230421476,0.0,18.371510620176747 
 03/07  06:00:00,20.0,2293138.810745441,0.0,18.694945309892089 
 03/07  07:00:00,20.0,2482312.4693825577,0.0,19.794405274616375 
 03/07  08:00:00,20.0,2633848.0212379496,0.0,20.84136067273454 
 03/07  09:00:00,20.0,2350975.2743358735,0.0,19.62411166186715 
 03/07  10:00:00,20.0,1890585.1294265865,0.0,18.100293677978497 
 03/07  11:00:00,20.0,2027484.1414278844,0.0,18.89148121042213 
 03/07  12:00:00,19.999999999999998,1831750.4533525718,0.0,17.966831754909639 
 03/07  13:00:00,20.0,1817795.5080198358,0.0,17.841774791052236 
 03/07  14:00:00,20.0,1851951.5844296083,0.0,17.912670827434345 
 03/07  15:00:00,20.0,1741889.42847068,0.0,17.547045194081105 
 03/07  16:00:00,20.0,1937395.9579669182,0.0,18.461104864460727 
 03/07  17:00:00,20.0,2084306.0891549094,0.0,19.04959417700284 
 03/07  18:00:00,20.0,2238475.8154166976,0.0,19.665169278013619 
 03/07  19:00:00,20.0,2409901.086904981,0.0,20.329755021934284 
 03/07  20:00:00,20.0,2482098.16611173,0.0,20.41807393462007 
 03/07  21:00:00,20.0,2508760.8621368727,0.0,20.305857189735005 
 03/07  22:00:00,20.0,2502727.537779185,0.0,20.108966634513029 
 03/07  23:00:00,20.0,2447569.294666177,0.0,19.593769846985376 
 03/07  24:00:00,20.0,2496912.7058166356,0.0,19.828324115660835 
 03/08  01:00:00,20.0,2546320.2613326415,0.0,20.099137331574686 
 03/08  02:00:00,20.0,2584773.4351089207,0.0,20.316834399240834 
 03/08  03:00:00,20.0,2637754.2103617715,0.0,20.62205400103747 
 03/08  04:00:00,20.0,2685694.9472426918,0.0,20.899800765725144 
 03/08  05:00:00,20.0,2750912.3353489127,0.0,21.28360164496689 
 03/08  06:00:00,20.0,2811427.682382763,0.0,21.641092140040798 
 03/08  07:00:00,20.0,2976375.6472722908,0.0,22.399725152207784 
 03/08  08:00:00,20.0,3019500.515309586,0.0,22.764726489920247 
 03/08  09:00:00,20.0,2573836.9963552036,0.0,20.51251481621912 
 03/08  10:00:00,20.0,1597489.3160847065,0.0,16.61890336578392 
 03/08  11:00:00,20.0,1119809.8109654217,0.0,15.347951826230912 
 03/08  12:00:00,20.0,407823.195235879,0.0,13.665930562191108 
 03/08  13:00:00,20.195891483543894,0.0,0.0,11.326070334364616 
 03/08  14:00:00,21.308870224002665,0.0,0.0,6.328527461929717 
 03/08  15:00:00,22.415564613696409,0.0,0.0,5.066983708961189 
 03/08  16:00:00,23.401851509620628,0.0,0.0,6.046003942722824 
 03/08  17:00:00,24.356102492002305,0.0,0.0,7.914486364533279 
 03/08  18:00:00,24.05732409585192,0.0,0.0,5.801419183681017 
 03/08  19:00:00,22.79161522799527,0.0,0.0,5.891672053596527 
 03/08  20:00:00,21.582065809706177,0.0,0.0,9.800549033871832 
 03/08  21:00:00,20.631178719626374,0.0,0.0,15.476948452415167 
 03/08  22:00:00,20.022381125484825,909315.6330195827,0.0,20.830817406285907 
 03/08  23:00:00,20.0,1451220.7354866409,0.0,18.927054083118035 
 03/08  24:00:00,20.0,1571046.9417143374,0.0,16.963380741926185 
 03/09  01:00:00,20.000000000000005,1692769.1016421314,0.0,16.293284039960225 
 03/09  02:00:00,20.0,1827854.5788733839,0.0,16.44413280709863 
 03/09  03:00:00,20.0,1969166.2524390193,0.0,16.984986135518694 
 03/09  04:00:00,20.0,2100461.3367871635,0.0,17.63758817786409 
 03/09  05:00:00,20.0,2228588.008950291,0.0,18.348095407453518 
 03/09  06:00:00,20.0,2358654.0414863845,0.0,19.05401877175846 
 03/09  07:00:00,20.0,2597139.532042127,0.0,20.308537307963154 
 03/09  08:00:00,19.999999999999998,2342989.513303077,0.0,19.431242201010247 
 03/09  09:00:00,20.009300681854837,635437.750204345,0.0,12.89786685830393 
 03/09  10:00:00,20.7341566318015,0.0,0.0,7.962661210695586 
 03/09  11:00:00,22.053082782720776,0.0,0.0,5.1749937397277299 
 03/09  12:00:00,23.310028418566124,0.0,0.0,6.828411248012567 
 03/09  13:00:00,24.46208392521177,0.0,0.0,11.889370095498054 
 03/09  14:00:00,25.786312852969517,683922.5206574653,1149505.2947472635,25.754605362224255 
 03/09  15:00:00,25.999999999961849,502508.7117479962,2809819.443883316,41.52325373308515 
 03/09  16:00:00,26.0,342985.3078997176,3019660.8333458418,42.92984853938977 
 03/09  17:00:00,26.0,275373.983220767,2003564.099516344,33.72832807179616 
 03/09  18:00:00,25.9974866404548,96439.17747198185,486975.26173329105,21.982397374991753 
 03/09  19:00:00,25.355548119079868,0.0,0.0,10.723110227179469 
 03/09  20:00:00,24.06439363634561,0.0,0.0,5.676728941434891 
 03/09  21:00:00,22.87043984627317,0.0,0.0,5.6051723527266239 
 03/09  22:00:00,21.786513681763407,0.0,0.0,8.86053230952219 
